No.;Gene name;Oncogene or Tumor Suppresson gene
6184;HNRNPH3;#N/A
6185;FKBP1A;#N/A
6186;PPP3CC;#N/A
6187;DLST;#N/A
6188;RPTN;#N/A
6189;PRICKLE3;#N/A
6190;KAT6A;#N/A
6191;GTF2H2C_2;#N/A
6192;ISL1;#N/A
6193;IFT46;#N/A
6194;COCH;#N/A
6195;NGB;#N/A
6196;TSN;#N/A
6197;GTF2H4;#N/A
6198;GTF3C1;#N/A
6199;PLRG1;#N/A
6200;ORMDL1;#N/A
6201;TFF1;#N/A
6202;ASS1;#N/A
6203;FKBP3;#N/A
6204;ACADVL;#N/A
6205;DSG2;#N/A
6206;HHIP;#N/A
6207;BZW2;#N/A
6208;PPP1R15A;#N/A
6209;ATG2A;#N/A
6210;IST1;#N/A
6211;DNAJC19;#N/A
6212;FAM83A;#N/A
6213;AMER1;x
6214;MAML2;#N/A
6215;USP18;#N/A
6216;RAB4B;#N/A
6217;SPA17;#N/A
6218;IL22RA1;#N/A
6219;SRSF2;#N/A
6220;IGFBP1;#N/A
6221;PTPRF;#N/A
6222;SNF8;#N/A
6223;L1TD1;#N/A
6224;NUDT8;#N/A
6225;H2AC15;#N/A
6226;NARS1;#N/A
6227;SH3PXD2A;#N/A
6228;TNK1;#N/A
6229;CSPG4;#N/A
6230;ZNF217;x
6231;LTA;#N/A
6232;SMS;#N/A
6233;SMG6;#N/A
6234;CCDC9;#N/A
6235;SRGAP3;#N/A
6236;STAM;#N/A
6237;DGKB;#N/A
6238;PLD3;#N/A
6239;AKAP3;#N/A
6240;COMMD3;#N/A
6241;GTPBP8;#N/A
6242;DGCR8;#N/A
6243;CDCA3;#N/A
6244;TRAF3IP2;#N/A
6245;SNU13;#N/A
6246;SFMBT1;#N/A
6247;ACTR1A;#N/A
6248;EMC3;#N/A
6249;PARP2;#N/A
6250;IGF2BP3;#N/A
6251;ANKRD55;#N/A
6252;TRIM41;#N/A
6253;PRPF39;#N/A
6254;SNTA1;#N/A
6255;GLB1;#N/A
6256;EYA4;#N/A
6257;ARL6IP6;#N/A
6258;STX16;#N/A
6259;PSME2;#N/A
6260;BTN2A2;#N/A
6261;MTPAP;#N/A
6262;TSEN54;#N/A
6263;VAV3;#N/A
6264;INO80D;#N/A
6265;RNF115;#N/A
6266;RAB27B;#N/A
6267;SCMH1;#N/A
6268;TIFA;#N/A
6269;HJURP;#N/A
6270;PMAIP1;x
6271;EPS8;#N/A
6272;NUP155;#N/A
6273;ATXN10;#N/A
6274;NIT1;#N/A
6275;TAF1A;#N/A
6276;PDCD4;#N/A
6277;GSTM5;#N/A
6278;PARVG;#N/A
6279;FBXO2;#N/A
6280;SMARCA1;x
6281;RAPGEF4;#N/A
6282;TCOF1;#N/A
6283;UNC45A;#N/A
6284;MYLIP;#N/A
6285;MAP4K1;#N/A
6286;GFRA4;#N/A
6287;HSF4;#N/A
6288;HM13;#N/A
6289;TMEM186;#N/A
6290;MT-CO3;#N/A
6291;ECI2;#N/A
6292;LMAN1;#N/A
6293;RIN1;#N/A
6294;RHEB;x
6295;TIMP3;#N/A
6296;AMY2A;#N/A
6297;UBOX5;#N/A
6298;EMB;#N/A
6299;PPP1R21;#N/A
6300;SPATA13;#N/A
6301;ERO1B;#N/A
6302;PGP;#N/A
6303;ARL2;#N/A
6304;SRP68;#N/A
6305;PHF19;x
6306;CRHR2;#N/A
6307;CYB5A;#N/A
6308;EPHA8;#N/A
6309;CD46;#N/A
6310;GYG1;#N/A
6311;ZDHHC9;#N/A
6312;COX5A;#N/A
6313;BLOC1S2;#N/A
6314;ERAL1;#N/A
6315;HECTD3;#N/A
6316;RPS27L;#N/A
6317;EXT1;x
6318;CNOT3;#N/A
6319;TOR1B;#N/A
6320;PPAN;#N/A
6321;PSMB8;#N/A
6322;RNF146;#N/A
6323;HSPA4L;#N/A
6324;TICAM2;#N/A
6325;IFT140;#N/A
6326;PROS1;#N/A
6327;ZNF195;#N/A
6328;BTF3;#N/A
6329;METTL17;#N/A
6330;MAPK12;#N/A
6331;ATF1;x
6332;CD209;#N/A
6333;MT-ND2;#N/A
6334;REEP6;#N/A
6335;CLCC1;#N/A
6336;GMPR2;#N/A
6337;APOF;#N/A
6338;CACNA1C;#N/A
6339;ADSS2;#N/A
6340;ACVR1B;x
6341;SLC7A8;#N/A
6342;TSC22D3;#N/A
6343;LPGAT1;#N/A
6344;EIF1AX;#N/A
6345;LONP2;#N/A
6346;KRTAP5-9;#N/A
6347;NSUN4;#N/A
6348;ZIC1;#N/A
6349;ZNF865;#N/A
6350;COX5B;#N/A
6351;CASP12;#N/A
6352;IMMP1L;#N/A
6353;SEC24B;#N/A
6354;PARP9;#N/A
6355;ZCCHC17;#N/A
6356;MRPL16;#N/A
6357;USP48;#N/A
6358;WRNIP1;#N/A
6359;FOXD3;#N/A
6360;GCLM;#N/A
6361;ANXA5;#N/A
6362;C8orf82;#N/A
6363;PTPRD;x
6364;SMARCD3;#N/A
6365;PHF5A;#N/A
6366;KCTD3;#N/A
6367;PDIA4;#N/A
6368;PKP1;#N/A
6369;FOXJ1;#N/A
6370;HSPE1;#N/A
6371;FBXO17;#N/A
6372;ARSA;#N/A
6373;MRPL52;#N/A
6374;TNRC6A;#N/A
6375;ZCCHC9;#N/A
6376;ZNF417;#N/A
6377;ITPR3;#N/A
6378;PEX1;#N/A
6379;NDUFA3;#N/A
6380;PHPT1;#N/A
6381;RAD54L2;#N/A
6382;H3-5;#N/A
6383;PPIL4;#N/A
6384;B3GNT3;#N/A
6385;DCP1B;#N/A
6386;NOD1;#N/A
6387;LMO3;#N/A
6388;PTPN13;x
6389;FBXW9;#N/A
6390;PHAX;#N/A
6391;HSFY1;#N/A
6392;RBM17;#N/A
6393;WARS1;#N/A
6394;TLE3;#N/A
6395;HINT1;#N/A
6396;TAS1R2;#N/A
6397;CST9;#N/A
6398;SLC39A10;#N/A
6399;NUTF2;#N/A
6400;SERPINA3;#N/A
6401;FBF1;#N/A
6402;HPS5;#N/A
6403;CHTOP;#N/A
6404;MRPL17;#N/A
6405;TRAPPC4;#N/A
6406;SCNM1;#N/A
6407;SCNN1G;#N/A
6408;PRKCSH;#N/A
6409;DEPDC5;#N/A
6410;NR2F1;#N/A
6411;ARRDC3;#N/A
6412;IFT27;#N/A
6413;CNN2;#N/A
6414;CAMK2D;#N/A
6415;IL1RL1;#N/A
6416;EXOC3;#N/A
6417;PPP1R13L;#N/A
6418;INTS12;#N/A
6419;AKR1C2;#N/A
6420;VPS29;#N/A
6421;LIPC;#N/A
6422;ZNF253;#N/A
6423;ALG5;#N/A
6424;PRKAG2;#N/A
6425;SNCG;#N/A
6426;ZNF829;#N/A
6427;RSPH9;#N/A
6428;PLAC1;#N/A
6429;CEBPD;#N/A
6430;MAPKAPK2;#N/A
6431;COX6C;#N/A
6432;PCNX3;#N/A
6433;PAX3;x
6434;SLC38A2;#N/A
6435;LRPAP1;#N/A
6436;C20orf27;#N/A
6437;CCL5;#N/A
6438;MRPS14;#N/A
6439;BANK1;#N/A
6440;KSR1;#N/A
6441;DCAF6;#N/A
6442;SERPINI1;#N/A
6443;KAT8;#N/A
6444;DIP2A;#N/A
6445;UBQLN2;#N/A
6446;NPAS3;#N/A
6447;EGFLAM;#N/A
6448;TYMP;#N/A
6449;MUL1;#N/A
6450;SLC27A2;#N/A
6451;GCG;#N/A
6452;NELFA;#N/A
6453;MAML1;#N/A
6454;LUC7L3;#N/A
6455;GLRA2;#N/A
6456;MRRF;#N/A
6457;TIMELESS;#N/A
6458;AP5Z1;#N/A
6459;RAB3B;#N/A
6460;CHD7;#N/A
6461;BCL7A;x
6462;TNFRSF14;x
6463;GAL3ST1;#N/A
6464;HBEGF;#N/A
6465;MEX3B;#N/A
6466;TCTN3;#N/A
6467;CDC42EP4;#N/A
6468;CD58;x
6469;GLUD1;#N/A
6470;LOXL1;#N/A
6471;RNF138;#N/A
6472;ASB7;#N/A
6473;CNKSR1;#N/A
6474;CKB;#N/A
6475;GOLPH3;#N/A
6476;IFT122;#N/A
6477;FGD1;#N/A
6478;F10;#N/A
6479;VGF;#N/A
6480;TNFSF12;#N/A
6481;SYTL4;#N/A
6482;TOP1MT;#N/A
6483;SLC12A2;#N/A
6484;UBE2J1;#N/A
6485;DDX3Y;#N/A
6486;NSD2;x
6487;MDN1;#N/A
6488;H1-10;#N/A
6489;DSG1;#N/A
6490;QRSL1;#N/A
6491;COL2A1;x
6492;CCND2;x
6493;GPSM1;#N/A
6494;GALNS;#N/A
6495;RAB11FIP3;#N/A
6496;TRAPPC12;#N/A
6497;MPZL3;#N/A
6498;HLCS;#N/A
6499;TSEN15;#N/A
6500;RAB11FIP5;#N/A
6501;ESYT2;#N/A
6502;UTS2B;#N/A
6503;BEX1;#N/A
6504;AKR1B10;#N/A
6505;INSIG1;#N/A
6506;ERI2;#N/A
6507;LENG8;#N/A
6508;TCF7L1;#N/A
6509;DHRS7;#N/A
6510;SNRPC;#N/A
6511;CENPS;#N/A
6512;PTPA;#N/A
6513;HTRA2;#N/A
6514;DUSP14;#N/A
6515;HMGCR;#N/A
6516;NIP7;#N/A
6517;RANBP3;#N/A
6518;VMAC;#N/A
6519;PRLR;#N/A
6520;ADRA1A;#N/A
6521;PDGFB;x
6522;CD63;#N/A
6523;IL23R;#N/A
6524;IL4R;#N/A
6525;SIPA1;#N/A
6526;DPPA2;#N/A
6527;MAP3K8;#N/A
6528;RALGDS;#N/A
6529;UBXN11;#N/A
6530;IL19;#N/A
6531;KLHL26;#N/A
6532;EML4;#N/A
6533;APIP;#N/A
6534;CRHBP;#N/A
6535;RSL1D1;#N/A
6536;CAMSAP3;#N/A
6537;ACSF3;#N/A
6538;ARFIP2;#N/A
6539;ZNF646;#N/A
6540;DLX5;#N/A
6541;AARS2;#N/A
6542;SFTPC;#N/A
6543;ESCO2;x
6544;KCTD10;#N/A
6545;TOR2A;#N/A
6546;SYN2;#N/A
6547;INPP5A;#N/A
6548;KIR3DL1;#N/A
6549;NREP;#N/A
6550;IL18BP;#N/A
6551;ZNF335;#N/A
6552;UBAP2L;#N/A
6553;RTN4IP1;#N/A
6554;ATRIP;x
6555;CBFA2T3;x
6556;CCM2;#N/A
6557;TPGS1;#N/A
6558;RECQL;x
6559;IFNG;#N/A
6560;SNX14;#N/A
6561;S1PR3;#N/A
6562;HSPA14;#N/A
6563;KRT36;#N/A
6564;WTAP;#N/A
6565;HMOX1;#N/A
6566;PHC1;#N/A
6567;ARHGAP32;#N/A
6568;CORO7;#N/A
6569;HNRNPUL2;#N/A
6570;CSTF3;#N/A
6571;MVP;#N/A
6572;COG7;#N/A
6573;MAPK11;#N/A
6574;GTPBP2;#N/A
6575;STK39;#N/A
6576;PKD1;#N/A
6577;SCN5A;#N/A
6578;TRPV4;#N/A
6579;SPOUT1;#N/A
6580;NDOR1;#N/A
6581;SURF4;#N/A
6582;EID1;#N/A
6583;MX1;#N/A
6584;ADCY6;#N/A
6585;CCHCR1;#N/A
6586;PSMD9;#N/A
6587;ZNF227;#N/A
6588;IL1RN;#N/A
6589;ERCC6L;#N/A
6590;STK38;#N/A
6591;PFAS;#N/A
6592;SDHAF2;x
6593;KLRF2;#N/A
6594;PPP1R10;#N/A
6595;MZT2B;#N/A
6596;ZNRF1;#N/A
6597;KBTBD6;#N/A
6598;RYR1;#N/A
6599;OSTF1;#N/A
6600;SH3GLB2;#N/A
6601;DIAPH3;#N/A
6602;GATAD1;#N/A
6603;DNTTIP1;#N/A
6604;DAB1;#N/A
6605;PDZD3;#N/A
6606;HP;#N/A
6607;MAGI1;#N/A
6608;TXLNG;#N/A
6609;ACAD8;#N/A
6610;SRSF7;#N/A
6611;NGF;#N/A
6612;CD151;#N/A
6613;BCKDHA;#N/A
6614;LZTR1;x
6615;ADAM15;#N/A
6616;DYNC1I2;#N/A
6617;NDUFB1;#N/A
6618;TMBIM4;#N/A
6619;PRDX6;#N/A
6620;FAM83B;#N/A
6621;SCARB1;#N/A
6622;DEGS1;#N/A
6623;TMEM92;#N/A
6624;GSS;#N/A
6625;SPINT1;#N/A
6626;COMMD5;#N/A
6627;WDR82;#N/A
6628;ALPP;#N/A
6629;UPK1B;#N/A
6630;NAGLU;#N/A
6631;RUNX3;#N/A
6632;CTDSP1;#N/A
6633;TNFSF11;#N/A
6634;OPA3;#N/A
6635;CTTNBP2;#N/A
6636;MYO1E;#N/A
6637;EIF4E2;#N/A
6638;NR1I3;#N/A
6639;GHITM;#N/A
6640;MGST1;#N/A
6641;SETD1B;#N/A
6642;CXorf58;#N/A
6643;ICAM5;#N/A
6644;PYCR1;#N/A
6645;USH1C;#N/A
6646;ACP6;#N/A
6647;NCOA4;#N/A
6648;NUDCD2;#N/A
6649;RPIA;#N/A
6650;ERCC5;x
6651;ANKS6;#N/A
6652;SLC30A5;#N/A
6653;TOR1A;#N/A
6654;PHLPP2;x
6655;PARP11;#N/A
6656;KBTBD2;#N/A
6657;ZNF585A;#N/A
6658;OSBPL2;#N/A
6659;CCNG1;#N/A
6660;KDM3B;#N/A
6661;PEF1;#N/A
6662;SPAG5;#N/A
6663;CARD11;x
6664;MAOA;#N/A
6665;TXNDC5;#N/A
6666;PFDN1;#N/A
6667;ITGB1BP2;#N/A
6668;MRPS28;#N/A
6669;RHOT1;#N/A
6670;UBE2J2;#N/A
6671;TCHP;#N/A
6672;AP1G2;#N/A
6673;RAD51AP1;#N/A
6674;STK36;#N/A
6675;TIMM17A;#N/A
6676;AKR7A2;#N/A
6677;FAHD2A;#N/A
6678;CD47;#N/A
6679;SEC23IP;#N/A
6680;CHMP5;#N/A
6681;ARPC1A;#N/A
6682;MITD1;#N/A
6683;CPM;#N/A
6684;LANCL2;#N/A
6685;LIN37;#N/A
6686;APOL2;#N/A
6687;CTTNBP2NL;#N/A
6688;MRPS24;#N/A
6689;NOXA1;#N/A
6690;GNG5;#N/A
6691;FASTK;#N/A
6692;HOXA9;#N/A
6693;TTC27;#N/A
6694;KCNQ5;#N/A
6695;NOL3;#N/A
6696;RIOK3;#N/A
6697;PRR14;#N/A
6698;ZCCHC3;#N/A
6699;DTX3;#N/A
6700;IARS2;#N/A
6701;TWIST1;#N/A
6702;ESF1;#N/A
6703;SERPINB2;#N/A
6704;TNFRSF10A;#N/A
6705;NFYB;#N/A
6706;CDKN3;#N/A
6707;ARHGEF1;#N/A
6708;FANCF;x
6709;BHLHE40;#N/A
6710;OSBPL11;#N/A
6711;PMP22;#N/A
6712;IL20;#N/A
6713;PASK;#N/A
6714;MYL4;#N/A
6715;APOBEC3G;#N/A
6716;POLG2;#N/A
6717;ADAM9;#N/A
6718;STAT6;x
6719;XPA;x
6720;RMDN3;#N/A
6721;DGKZ;#N/A
6722;DCUN1D3;#N/A
6723;LGALS14;#N/A
6724;ARHGAP17;#N/A
6725;APEH;#N/A
6726;TTC33;#N/A
6727;DYNC1LI1;#N/A
6728;TIAL1;#N/A
6729;VSIG8;#N/A
6730;CXCL10;#N/A
6731;HTATSF1;#N/A
6732;FUNDC2;#N/A
6733;NOC4L;#N/A
6734;FECH;#N/A
6735;MRPL34;#N/A
6736;KCNA1;#N/A
6737;RPL27A;#N/A
6738;INO80C;#N/A
6739;ZBTB7A;x
6740;STAMBPL1;#N/A
6741;ODR4;#N/A
6742;TCAP;#N/A
6743;MUC13;#N/A
6744;FGG;#N/A
6745;CRTC3;#N/A
6746;TLN2;#N/A
6747;MAST2;#N/A
6748;YARS1;#N/A
6749;TFDP2;#N/A
6750;ANKS3;#N/A
6751;YARS2;#N/A
6752;PARD3B;#N/A
6753;RAB2B;#N/A
6754;BCL11B;x
6755;FOSL1;#N/A
6756;HECW2;#N/A
6757;EPS15L1;#N/A
6758;FAM168A;#N/A
6759;ESYT1;#N/A
6760;TRDN;#N/A
6761;ATP5MC1;#N/A
6762;PDCD11;#N/A
6763;MAP3K10;#N/A
6764;NCAPD2;#N/A
6765;WIPF2;#N/A
6766;RHOBTB3;#N/A
6767;MCCC2;#N/A
6768;RRM2;#N/A
6769;CNNM1;#N/A
6770;CISH;#N/A
6771;A1CF;#N/A
6772;GATA2;x
6773;DNAJC12;#N/A
6774;TBX20;#N/A
6775;NCAPH2;#N/A
6776;RABGAP1;#N/A
6777;GJB2;#N/A
6778;CALCA;#N/A
6779;KCTD16;#N/A
6780;GINS3;#N/A
6781;ZNF324;#N/A
6782;NFKBIL1;#N/A
6783;CCDC40;#N/A
6784;PGPEP1;#N/A
6785;IGFBP7;#N/A
6786;TRAPPC1;#N/A
6787;GRIN3B;#N/A
6788;PLEKHA7;#N/A
6789;ZER1;#N/A
6790;WDR89;#N/A
6791;CIAPIN1;#N/A
6792;RIC8A;#N/A
6793;NRBF2;#N/A
6794;USP30;#N/A
6795;RGS3;#N/A
6796;LRRC8A;#N/A
6797;NHP2;#N/A
6798;PRKCG;#N/A
6799;PXMP4;#N/A
6800;ATP6V1E1;#N/A
6801;ZFAND2B;#N/A
6802;FAM170A;#N/A
6803;ACLY;#N/A
6804;PRRC2B;#N/A
6805;RABL2A;#N/A
6806;CKS2;#N/A
6807;IKBIP;#N/A
6808;SFXN3;#N/A
6809;ELP6;#N/A
6810;RNF130;#N/A
6811;IL10RB;#N/A
6812;MRPL33;#N/A
6813;HACD3;#N/A
6814;TCEAL4;#N/A
6815;KLB;#N/A
6816;LITAF;#N/A
6817;TARBP1;#N/A
6818;PTPRJ;#N/A
6819;WBP2NL;#N/A
6820;PLEKHJ1;#N/A
6821;MATK;#N/A
6822;TNKS1BP1;#N/A
6823;SERPINC1;#N/A
6824;FBXL19;#N/A
6825;TTC21A;#N/A
6826;UNC13B;#N/A
6827;INS;#N/A
6828;RPL38;#N/A
6829;RANBP1;#N/A
6830;PUS1;#N/A
6831;ABHD12;#N/A
6832;ATP6V1D;#N/A
6833;DACH1;#N/A
6834;FTL;#N/A
6835;HK2;#N/A
6836;SEMG2;#N/A
6837;DYDC1;#N/A
6838;MFSD3;#N/A
6839;COMMD7;#N/A
6840;STIL;#N/A
6841;LAMTOR3;#N/A
6842;DET1;#N/A
6843;DCK;#N/A
6844;PTK6;#N/A
6845;TTF1;#N/A
6846;ZNF232;#N/A
6847;WIF1;x
6848;SIRT7;#N/A
6849;SH2B1;#N/A
6850;IP6K3;#N/A
6851;TAP2;#N/A
6852;SCNN1A;#N/A
6853;KRTAP19-5;#N/A
6854;ATP5MG;#N/A
6855;ERLEC1;#N/A
6856;OBP2A;#N/A
6857;CETN3;#N/A
6858;DHRS9;#N/A
6859;NAA30;#N/A
6860;DEPDC1B;#N/A
6861;BMX;#N/A
6862;TNC;#N/A
6863;MEX3C;#N/A
6864;CAT;#N/A
6865;RRAS2;x
6866;DCAF4L2;#N/A
6867;MDH2;#N/A
6868;CCK;#N/A
6869;LZTFL1;#N/A
6870;MAFG;#N/A
6871;ATG13;#N/A
6872;ARID3B;x
6873;SRSF9;#N/A
6874;SYNRG;#N/A
6875;SPATA5L1;#N/A
6876;ZNF282;#N/A
6877;SEC61A2;#N/A
6878;PDIA5;#N/A
6879;BAHD1;#N/A
6880;CNNM3;#N/A
6881;B9D2;#N/A
6882;VLDLR;#N/A
6883;ZBTB46;#N/A
6884;PCP4L1;#N/A
6885;ITGA2B;#N/A
6886;ICAM2;#N/A
6887;MAG;#N/A
6888;RPP14;#N/A
6889;TNRC6C;#N/A
6890;KRT81;#N/A
6891;PTF1A;#N/A
6892;VGLL4;#N/A
6893;PALB2;x
6894;SNAPC1;#N/A
6895;DHX57;#N/A
6896;C8orf33;#N/A
6897;CORO2A;#N/A
6898;PI4K2B;#N/A
6899;NPHP1;#N/A
6900;TKT;#N/A
6901;XAF1;#N/A
6902;IGF2BP2;#N/A
6903;KDM5D;x
6904;NAE1;#N/A
6905;ZNF165;#N/A
6906;KLHL23;#N/A
6907;REPS1;#N/A
6908;BCAR3;#N/A
6909;B4GALNT1;#N/A
6910;MRPS33;#N/A
6911;CCDC90B;#N/A
6912;TM4SF20;#N/A
6913;TNFRSF18;#N/A
6914;RHOB;#N/A
6915;GUSB;#N/A
6916;AIDA;#N/A
6917;NOS2;#N/A
6918;ATP6V1G1;#N/A
6919;AP1S1;#N/A
6920;DIRAS3;#N/A
6921;LRP4;#N/A
6922;POLR1G;#N/A
6923;IGHA2;#N/A
6924;ZCCHC7;#N/A
6925;PRPS2;#N/A
6926;PITPNM1;#N/A
6927;COLEC11;#N/A
6928;ANAPC16;#N/A
6929;FABP9;#N/A
6930;TIGD7;#N/A
6931;ISOC2;#N/A
6932;DTX3L;#N/A
6933;SUB1;#N/A
6934;SESN2;x
6935;RGS9;#N/A
6936;IL6;#N/A
6937;AKTIP;#N/A
6938;PC;#N/A
6939;ECHS1;#N/A
6940;ITGB8;#N/A
6941;SPRYD7;#N/A
6942;IQGAP2;#N/A
6943;C4BPB;#N/A
6944;ACP2;#N/A
6945;CA4;#N/A
6946;RNASE7;#N/A
6947;BRMS1L;#N/A
6948;GPRASP2;#N/A
6949;TUBA8;#N/A
6950;OSBPL3;#N/A
6951;B4GALT7;#N/A
6952;CAPNS1;#N/A
6953;PHKB;#N/A
6954;ST13;#N/A
6955;AKR1C3;#N/A
6956;RAB9A;#N/A
6957;GPSM2;#N/A
6958;PRDX5;#N/A
6959;SMPD4;#N/A
6960;MPDU1;#N/A
6961;FOXO4;#N/A
6962;NTF3;#N/A
6963;ZCRB1;#N/A
6964;IL17RB;#N/A
6965;RAB25;#N/A
6966;NUP88;#N/A
6967;COG4;#N/A
6968;APOD;#N/A
6969;DPYSL2;#N/A
6970;KCNIP3;#N/A
6971;HOXC4;#N/A
6972;CDC26;#N/A
6973;SAT1;#N/A
6974;SDC1;#N/A
6975;TNFRSF4;#N/A
6976;POTEE;#N/A
6977;BAIAP2L1;#N/A
6978;SCO1;#N/A
6979;USP38;#N/A
6980;SELENBP1;#N/A
6981;ANGPT1;#N/A
6982;P3H3;#N/A
6983;MRPL54;#N/A
6984;AKR1C4;#N/A
6985;SCNN1B;#N/A
6986;CRY2;#N/A
6987;CDON;#N/A
6988;WDR54;#N/A
6989;CPNE8;#N/A
6990;ZNF420;#N/A
6991;UNC13A;#N/A
6992;NPEPPS;#N/A
6993;CCDC137;#N/A
6994;SHISA5;#N/A
6995;SLC25A4;#N/A
6996;KRT2;#N/A
6997;PTGDS;#N/A
6998;SLU7;#N/A
6999;MAP7;#N/A
7000;ASPRV1;#N/A
7001;MMP7;#N/A
7002;ERLIN1;#N/A
7003;ATP7B;#N/A
7004;PYGB;#N/A
7005;SFTPD;#N/A
7006;SSBP1;#N/A
7007;SAAL1;#N/A
7008;MCU;#N/A
7009;SWSAP1;#N/A
7010;TMEM11;#N/A
7011;TTC17;#N/A
7012;DAGLB;#N/A
7013;RRP8;#N/A
7014;MRPS25;#N/A
7015;SDC3;#N/A
7016;SNX4;#N/A
7017;ZKSCAN4;#N/A
7018;NKX2-1;x
7019;LIME1;#N/A
7020;OSGEP;#N/A
7021;PPAT;#N/A
7022;SOGA1;#N/A
7023;NFYC;#N/A
7024;BCL11A;#N/A
7025;PAN2;#N/A
7026;CAMK1;#N/A
7027;FNTA;#N/A
7028;F5;#N/A
7029;MRPS10;#N/A
7030;NFATC3;#N/A
7031;RRN3;#N/A
7032;ADD3;#N/A
7033;RNF149;#N/A
7034;LMF2;#N/A
7035;PDP1;#N/A
7036;PTPN5;#N/A
7037;COX6A1;#N/A
7038;C5;#N/A
7039;OPRK1;#N/A
7040;CARD10;#N/A
7041;SBF1;#N/A
7042;MKRN2;#N/A
7043;UGT8;#N/A
7044;IGSF8;#N/A
7045;GNPAT;#N/A
7046;GYPB;#N/A
7047;ERI1;#N/A
7048;NFE2L1;#N/A
7049;KCNK3;#N/A
7050;NAT2;#N/A
7051;RAB3GAP1;#N/A
7052;IFNA5;#N/A
7053;CLGN;#N/A
7054;ENTPD6;#N/A
7055;TIMM9;#N/A
7056;MIPOL1;#N/A
7057;TMED1;#N/A
7058;MZT2A;#N/A
7059;TFEB;#N/A
7060;RAB11FIP1;#N/A
7061;KLHL14;#N/A
7062;TPI1;#N/A
7063;NISCH;#N/A
7064;NLRX1;#N/A
7065;CHMP1B;#N/A
7066;LRRC45;#N/A
7067;GTF2IRD2B;#N/A
7068;FAM20B;#N/A
7069;FBXO15;#N/A
7070;BACE1;#N/A
7071;CUX1;x
7072;IER3;#N/A
7073;PCDH1;#N/A
7074;AAGAB;#N/A
7075;HAL;#N/A
7076;LSR;#N/A
7077;CAMKK1;#N/A
7078;MAGOHB;#N/A
7079;FAM9B;#N/A
7080;SARS1;#N/A
7081;CDH4;x
7082;PIEZO1;#N/A
7083;ARL1;#N/A
7084;STAP2;#N/A
7085;CAMK2B;#N/A
7086;HMGXB4;#N/A
7087;CCDC138;#N/A
7088;MTPN;#N/A
7089;HYOU1;#N/A
7090;CTSG;#N/A
7091;HSPB9;#N/A
7092;MYOZ3;#N/A
7093;ATP8B1;#N/A
7094;PIWIL1;#N/A
7095;NT5C2;x
7096;ZNF7;#N/A
7097;ZNF676;#N/A
7098;FAHD1;#N/A
7099;KIAA0930;#N/A
7100;CXCL5;#N/A
7101;REEP4;#N/A
7102;TOE1;#N/A
7103;SERPINB8;#N/A
7104;MBP;#N/A
7105;CD109;#N/A
7106;IFNAR1;#N/A
7107;GET4;#N/A
7108;CLP1;#N/A
7109;PLOD3;#N/A
7110;CRISP3;#N/A
7111;ZP3;#N/A
7112;OSBPL5;#N/A
7113;RNF170;#N/A
7114;NDST1;#N/A
7115;TIMM23;#N/A
7116;RNF167;#N/A
7117;CHFR;#N/A
7118;KCNA2;#N/A
7119;MCM8;#N/A
7120;PCDHGA11;#N/A
7121;OTX1;#N/A
7122;STK40;#N/A
7123;PRF1;#N/A
7124;MAPKAPK3;#N/A
7125;FGF4;x
7126;CYGB;#N/A
7127;SUGP2;#N/A
7128;SDAD1;#N/A
7129;RPL36AL;#N/A
7130;APH1A;#N/A
7131;RFPL2;#N/A
7132;CCR8;#N/A
7133;CDR2;#N/A
7134;SIPA1L1;#N/A
7135;SIPA1L3;#N/A
7136;MRPL51;#N/A
7137;MYL12B;#N/A
7138;TRIB1;#N/A
7139;DPH3;#N/A
7140;RPS4Y1;#N/A
7141;RNF213;#N/A
7142;PTCD1;#N/A
7143;ASB9;#N/A
7144;LAGE3;#N/A
7145;RSPO2;#N/A
7146;DPP9;#N/A
7147;CATSPER1;#N/A
7148;SCGB3A1;#N/A
7149;SCGB3A2;#N/A
7150;HAUS4;#N/A
7151;CLIC1;#N/A
7152;HIP1;#N/A
7153;RBM22;#N/A
7154;PPP2R5B;#N/A
7155;DMRTB1;#N/A
7156;TOMM70;#N/A
7157;ZBTB2;#N/A
7158;ACAA1;#N/A
7159;JRKL;#N/A
7160;MPPED2;#N/A
7161;NRF1;#N/A
7162;GTF2H2;#N/A
7163;MTX2;#N/A
7164;CEACAM6;#N/A
7165;FIGNL1;#N/A
7166;TRAIP;#N/A
7167;AVPR2;#N/A
7168;ACP1;#N/A
7169;ADORA1;#N/A
7170;IMPA2;#N/A
7171;CWC15;#N/A
7172;SH2D1B;#N/A
7173;LEMD2;#N/A
7174;ZSCAN5A;#N/A
7175;SEC24C;#N/A
7176;CD99L2;#N/A
7177;MTMR1;#N/A
7178;GCH1;#N/A
7179;RRAGD;#N/A
7180;C6orf15;#N/A
7181;ZNF316;#N/A
7182;ODC1;#N/A
7183;PTX3;#N/A
7184;FAM9A;#N/A
7185;GALNT11;#N/A
7186;COL7A1;#N/A
7187;TMX4;#N/A
7188;DAZ1;#N/A
7189;RTBDN;#N/A
7190;YY1AP1;#N/A
7191;STARD3;#N/A
7192;EEF2K;#N/A
7193;GINS2;#N/A
7194;HSPA12A;#N/A
7195;BST2;#N/A
7196;ATP5ME;#N/A
7197;ZRANB3;#N/A
