No.;Gene name;Oncogene or Tumor Suppresson gene
6151;GAPVD1;#N/A
6152;SRSF2;#N/A
6153;NFE2L3;#N/A
6154;LIFR;#N/A
6155;FNDC3A;#N/A
6156;C4BPB;#N/A
6157;ASB7;#N/A
6158;ASCC2;#N/A
6159;OTX1;#N/A
6160;CDON;#N/A
6161;OSBPL9;#N/A
6162;NEK5;#N/A
6163;IGSF8;#N/A
6164;TFAM;#N/A
6165;DLAT;#N/A
6166;TOP3B;#N/A
6167;FBN2;#N/A
6168;COLEC12;#N/A
6169;MAP2K5;#N/A
6170;IFNA2;#N/A
6171;TPH2;#N/A
6172;REEP6;#N/A
6173;NSMCE4A;#N/A
6174;TMEM51;#N/A
6175;DRG2;#N/A
6176;DNAJC10;#N/A
6177;TXNL1;#N/A
6178;NUS1;#N/A
6179;RTKN;#N/A
6180;SLC31A2;#N/A
6181;USP47;#N/A
6182;LCLAT1;#N/A
6183;RPIA;#N/A
6184;DTYMK;#N/A
6185;GPATCH8;#N/A
6186;UBAC2;#N/A
6187;SRRT;#N/A
6188;VRK3;#N/A
6189;AGER;#N/A
6190;IFT172;#N/A
6191;CYTH3;#N/A
6192;SEPTIN9;#N/A
6193;PSG5;#N/A
6194;PGAM1;#N/A
6195;LIMS2;#N/A
6196;SYNGR3;#N/A
6197;RBM6;#N/A
6198;GPR137B;#N/A
6199;ZC3H12A;#N/A
6200;IFI35;#N/A
6201;ATXN2L;#N/A
6202;H1-0;#N/A
6203;KCTD10;#N/A
6204;HNF1B;#N/A
6205;CRLF3;#N/A
6206;CHTOP;#N/A
6207;DGKZ;#N/A
6208;CTTNBP2;#N/A
6209;ATG13;#N/A
6210;RRP7A;#N/A
6211;TUT1;#N/A
6212;CRABP2;#N/A
6213;PAX5;x
6214;CRAMP1;#N/A
6215;CRTAP;#N/A
6216;GDE1;#N/A
6217;ANOS1;#N/A
6218;APBA3;#N/A
6219;HMOX1;#N/A
6220;PIGT;#N/A
6221;FAM3C;#N/A
6222;NID1;#N/A
6223;PLXNC1;#N/A
6224;LRPAP1;#N/A
6225;NELFE;#N/A
6226;SOX17;x
6227;BTBD2;#N/A
6228;NRAP;#N/A
6229;RALB;#N/A
6230;TMEM126A;#N/A
6231;B4GALT7;#N/A
6232;KCTD13;#N/A
6233;LRRC59;#N/A
6234;DAPK2;#N/A
6235;RIOK3;#N/A
6236;ELOA2;#N/A
6237;EDNRB;#N/A
6238;CERS2;#N/A
6239;RAB27B;#N/A
6240;SPRR2E;#N/A
6241;ALOXE3;#N/A
6242;C9orf72;#N/A
6243;NSUN4;#N/A
6244;PIP5K1C;#N/A
6245;MOK;#N/A
6246;ATP13A3;#N/A
6247;CTSG;#N/A
6248;CSGALNACT1;#N/A
6249;SMPD4;#N/A
6250;FSHB;#N/A
6251;HERC6;#N/A
6252;TTC8;#N/A
6253;IMPDH1;#N/A
6254;HCLS1;#N/A
6255;TUFM;#N/A
6256;NLRC4;#N/A
6257;PPRC1;#N/A
6258;XPO6;#N/A
6259;CKB;#N/A
6260;NKX3-1;x
6261;KLRB1;#N/A
6262;ADCY6;#N/A
6263;ALS2;#N/A
6264;SH3BP2;#N/A
6265;TET1;x
6266;ELN;x
6267;TBC1D7;#N/A
6268;ATP6V0A2;#N/A
6269;EIF2S3;#N/A
6270;TSSK6;#N/A
6271;SRI;#N/A
6272;IL17A;#N/A
6273;HOXA13;#N/A
6274;NFIL3;#N/A
6275;CNOT8;#N/A
6276;PKD1L3;#N/A
6277;IFNA6;#N/A
6278;CLCA2;#N/A
6279;BNIP2;#N/A
6280;THAP11;#N/A
6281;KLRC2;#N/A
6282;C18orf25;#N/A
6283;SEPTIN2;#N/A
6284;MAFB;x
6285;EIF2AK4;#N/A
6286;INTS5;#N/A
6287;THUMPD1;#N/A
6288;RAP1GDS1;#N/A
6289;BCHE;#N/A
6290;ZG16B;#N/A
6291;PPTC7;#N/A
6292;KRT2;#N/A
6293;KPRP;#N/A
6294;MAU2;#N/A
6295;NET1;#N/A
6296;CNTNAP4;#N/A
6297;TRMT2A;#N/A
6298;CEP57;#N/A
6299;VGLL4;#N/A
6300;COMMD4;#N/A
6301;HIC1;#N/A
6302;BCL7A;x
6303;TNIP2;#N/A
6304;GTPBP1;#N/A
6305;CD80;#N/A
6306;DDX58;#N/A
6307;STAM;#N/A
6308;CYBRD1;#N/A
6309;CHRNG;#N/A
6310;RABGAP1L;#N/A
6311;TIMM44;#N/A
6312;EYA3;#N/A
6313;SPINK7;#N/A
6314;DDC;#N/A
6315;NAT9;#N/A
6316;TRPC1;#N/A
6317;CDR2;#N/A
6318;PPP1R18;#N/A
6319;TMED9;#N/A
6320;EPB42;#N/A
6321;GPBP1L1;#N/A
6322;PTPRS;x
6323;ANKRD55;#N/A
6324;ANKLE2;#N/A
6325;TTLL10;#N/A
6326;ZNF408;#N/A
6327;LAMC2;#N/A
6328;TOMM34;#N/A
6329;ITPR2;#N/A
6330;LAS1L;#N/A
6331;IFNGR1;x
6332;CD74;x
6333;PUS7;#N/A
6334;HSPB9;#N/A
6335;C7orf25;#N/A
6336;HTATIP2;x
6337;BCORL1;x
6338;COLGALT2;#N/A
6339;TRIP4;#N/A
6340;AIM2;#N/A
6341;SFMBT1;#N/A
6342;CD63;#N/A
6343;LYL1;#N/A
6344;PTPRD;x
6345;TAF9B;#N/A
6346;KRT9;#N/A
6347;NOX4;#N/A
6348;MDH1;#N/A
6349;ATP2B1;#N/A
6350;EGFL8;#N/A
6351;ACTR1A;#N/A
6352;POU1F1;#N/A
6353;NCOA5;#N/A
6354;TADA2A;#N/A
6355;TTC21B;#N/A
6356;MT-CYB;#N/A
6357;H3-5;#N/A
6358;MT2A;#N/A
6359;PPIL2;#N/A
6360;TEX15;#N/A
6361;NDUFA3;#N/A
6362;EAPP;#N/A
6363;PTPRG;#N/A
6364;ZNF768;#N/A
6365;IQGAP2;#N/A
6366;GJB1;#N/A
6367;GRIK5;#N/A
6368;GPT;#N/A
6369;AMIGO1;#N/A
6370;EDIL3;#N/A
6371;TSEN2;#N/A
6372;MSL3;#N/A
6373;IWS1;#N/A
6374;PEX7;#N/A
6375;CRTC3;#N/A
6376;SLTM;#N/A
6377;LBR;#N/A
6378;GNGT2;#N/A
6379;KLK3;#N/A
6380;CSF2RA;#N/A
6381;TMTC4;#N/A
6382;ICAM1;#N/A
6383;VSIG8;#N/A
6384;NFYB;#N/A
6385;PLXNB3;#N/A
6386;CPEB3;#N/A
6387;C1orf94;#N/A
6388;GATA4;x
6389;CHMP4A;#N/A
6390;NRTN;#N/A
6391;TXNDC5;#N/A
6392;APIP;#N/A
6393;PRTG;#N/A
6394;RABEPK;#N/A
6395;PRDM2;#N/A
6396;A1CF;#N/A
6397;EIF4ENIF1;#N/A
6398;CLEC1A;#N/A
6399;FOXRED2;#N/A
6400;TADA1;#N/A
6401;CD5;#N/A
6402;SSBP1;#N/A
6403;BTLA;#N/A
6404;ZNF414;#N/A
6405;SLC6A8;#N/A
6406;VPS36;#N/A
6407;CCNI2;#N/A
6408;UHRF1BP1;#N/A
6409;EBF3;#N/A
6410;RRP8;#N/A
6411;SPAG9;#N/A
6412;TUBA8;#N/A
6413;TRAPPC10;#N/A
6414;HOOK2;#N/A
6415;IL3RA;#N/A
6416;FBLN2;#N/A
6417;DOLPP1;#N/A
6418;NUP54;#N/A
6419;VIPR1;#N/A
6420;DPYSL2;#N/A
6421;DCAF6;#N/A
6422;NOC4L;#N/A
6423;MAPRE2;#N/A
6424;BMP4;#N/A
6425;TCOF1;#N/A
6426;PTPA;#N/A
6427;TEAD3;#N/A
6428;DCAF5;#N/A
6429;PTGFR;#N/A
6430;UNC45A;#N/A
6431;NR2E3;#N/A
6432;CASR;x
6433;C4orf46;#N/A
6434;C11orf49;#N/A
6435;SLC25A46;#N/A
6436;PKD2;#N/A
6437;UCP2;#N/A
6438;GLI2;#N/A
6439;DHRS9;#N/A
6440;ARL6IP5;#N/A
6441;PTPRC;#N/A
6442;HLA-G;#N/A
6443;BMP1;#N/A
6444;AKTIP;#N/A
6445;MAP4K2;#N/A
6446;SYNJ2BP;#N/A
6447;SIX2;#N/A
6448;GORAB;#N/A
6449;SH2B2;#N/A
6450;PIGQ;#N/A
6451;ICAM5;#N/A
6452;PTGES3L-AARSD1;#N/A
6453;PTPDC1;#N/A
6454;MRPL30;#N/A
6455;TADA2B;#N/A
6456;B3GAT3;#N/A
6457;SRSF6;#N/A
6458;CENPS;#N/A
6459;CEBPE;#N/A
6460;PHKB;#N/A
6461;TGFBI;#N/A
6462;NPDC1;#N/A
6463;TCF21;#N/A
6464;TCTN3;#N/A
6465;PHF19;x
6466;SCAMP1;#N/A
6467;EID1;#N/A
6468;DPPA2;#N/A
6469;TOR1A;#N/A
6470;UACA;#N/A
6471;B3GNT3;#N/A
6472;B3GALT2;#N/A
6473;HTR1B;#N/A
6474;RPP25L;#N/A
6475;WRNIP1;#N/A
6476;ALOX15;#N/A
6477;GPHN;#N/A
6478;TRPC4;#N/A
6479;TRO;#N/A
6480;STAMBPL1;#N/A
6481;RRN3;#N/A
6482;COCH;#N/A
6483;MYO1D;#N/A
6484;MYO1E;#N/A
6485;OSBPL3;#N/A
6486;DTNA;#N/A
6487;KCTD3;#N/A
6488;ITGAX;#N/A
6489;CREB3L2;#N/A
6490;PDE3A;#N/A
6491;FASTKD5;#N/A
6492;ZMYND10;#N/A
6493;VAMP1;#N/A
6494;AKAP12;#N/A
6495;PHLDA1;#N/A
6496;PHLPP2;x
6497;RYR2;#N/A
6498;LPCAT4;#N/A
6499;WASF3;#N/A
6500;TCEAL4;#N/A
6501;POLR3G;#N/A
6502;TIMM8A;#N/A
6503;CPNE4;#N/A
6504;MBD4;x
6505;CAST;#N/A
6506;TWF1;#N/A
6507;ARL10;#N/A
6508;CLCN7;#N/A
6509;ZNF423;#N/A
6510;RHPN2;#N/A
6511;TAL2;#N/A
6512;BLVRA;#N/A
6513;HLA-F;#N/A
6514;IGFBP5;#N/A
6515;TXNIP;#N/A
6516;SLC26A6;#N/A
6517;INTS12;#N/A
6518;PIK3R5;#N/A
6519;MUTYH;x
6520;NLN;#N/A
6521;IMPACT;#N/A
6522;PCBP3;#N/A
6523;LRRC1;#N/A
6524;SIM2;#N/A
6525;POLR1B;#N/A
6526;ZNF136;#N/A
6527;SLC39A11;#N/A
6528;ITM2B;#N/A
6529;TRIM7;#N/A
6530;CD47;#N/A
6531;UBE2Z;#N/A
6532;RGS3;#N/A
6533;CD200R1;#N/A
6534;CCDC87;#N/A
6535;HYOU1;#N/A
6536;IL1R2;#N/A
6537;ZBTB2;#N/A
6538;CHIA;#N/A
6539;VSNL1;#N/A
6540;SLC6A5;#N/A
6541;ERI2;#N/A
6542;ZCRB1;#N/A
6543;STMN2;#N/A
6544;NEU2;#N/A
6545;FBLN7;#N/A
6546;TRAPPC9;#N/A
6547;C1QL4;#N/A
6548;GRSF1;#N/A
6549;ZNF114;#N/A
6550;PLOD3;#N/A
6551;COQ7;#N/A
6552;TPP2;#N/A
6553;PDCD1;x
6554;NDUFAF5;#N/A
6555;ARL6IP1;#N/A
6556;MRPS18C;#N/A
6557;CYP2C19;#N/A
6558;HSPA4L;#N/A
6559;TMOD2;#N/A
6560;GPR89A;#N/A
6561;GC;#N/A
6562;KIF27;#N/A
6563;GOT2;#N/A
6564;HSFY1;#N/A
6565;MLLT10;x
6566;ABCA2;#N/A
6567;DPH1;#N/A
6568;BPNT2;#N/A
6569;COG7;#N/A
6570;GTPBP2;#N/A
6571;DAZAP1;#N/A
6572;SYT17;#N/A
6573;APOL2;#N/A
6574;FLI1;x
6575;ELP6;#N/A
6576;TTLL12;#N/A
6577;ACTL6B;#N/A
6578;AKR7A3;#N/A
6579;MYOZ1;#N/A
6580;OAZ3;#N/A
6581;GNA11;x
6582;SHROOM3;#N/A
6583;RASSF6;#N/A
6584;IL2RA;#N/A
6585;RGS14;#N/A
6586;LENG8;#N/A
6587;IL20RB;#N/A
6588;COL25A1;#N/A
6589;SV2A;#N/A
6590;APLP2;#N/A
6591;LONP2;#N/A
6592;MRTO4;#N/A
6593;SESN2;x
6594;SFRP2;x
6595;DUSP3;#N/A
6596;CDKN2AIPNL;#N/A
6597;FOXP4;#N/A
6598;JMJD8;#N/A
6599;RAB11FIP1;#N/A
6600;SLIT3;x
6601;TRIM72;#N/A
6602;NRP2;#N/A
6603;THNSL1;#N/A
6604;KCND2;#N/A
6605;SERBP1;#N/A
6606;IRF9;#N/A
6607;LIPE;#N/A
6608;TNS3;#N/A
6609;PPME1;#N/A
6610;ARHGAP11A;#N/A
6611;RFX1;#N/A
6612;ECM1;#N/A
6613;DNAJC19;#N/A
6614;NUBPL;#N/A
6615;IER3;#N/A
6616;KLF1;#N/A
6617;ZNRF1;#N/A
6618;NCF4;#N/A
6619;PTP4A2;#N/A
6620;SLC6A3;#N/A
6621;ZBTB7A;x
6622;MAGI3;#N/A
6623;SCAPER;#N/A
6624;TLE3;#N/A
6625;UBAP1;#N/A
6626;KLHL22;#N/A
6627;IL10;#N/A
6628;USH2A;#N/A
6629;PRMT7;#N/A
6630;HCN4;#N/A
6631;ALG8;#N/A
6632;ATXN7L3;#N/A
6633;MAK16;#N/A
6634;ISY1;#N/A
6635;GALNT2;#N/A
6636;SPAG7;#N/A
6637;CISH;#N/A
6638;CA1;#N/A
6639;RMI2;#N/A
6640;KLKB1;#N/A
6641;GSS;#N/A
6642;SLC7A7;#N/A
6643;DUSP11;#N/A
6644;SPATS2;#N/A
6645;ZNF337;#N/A
6646;ZBTB46;#N/A
6647;LRP1B;x
6648;DHRS2;#N/A
6649;PSMG2;#N/A
6650;SLC25A4;#N/A
6651;TMEM230;#N/A
6652;EIF5B;#N/A
6653;NANOS1;#N/A
6654;EDEM2;#N/A
6655;ERF;x
6656;P3H3;#N/A
6657;ABLIM2;#N/A
6658;IDI2;#N/A
6659;TXNDC17;#N/A
6660;SLC30A3;#N/A
6661;ATP6V1E1;#N/A
6662;BUD13;#N/A
6663;NOTUM;#N/A
6664;MADD;#N/A
6665;CSF2;#N/A
6666;CBFB;x
6667;SPEF1;#N/A
6668;CCHCR1;#N/A
6669;ACTR1B;#N/A
6670;DPY19L1;#N/A
6671;CTNNBL1;#N/A
6672;SELENOO;#N/A
6673;CCDC97;#N/A
6674;SMCP;#N/A
6675;FHIT;x
6676;AICDA;#N/A
6677;UFM1;#N/A
6678;PMM2;#N/A
6679;SEC23IP;#N/A
6680;DCLRE1B;#N/A
6681;FCRL4;#N/A
6682;PDP1;#N/A
6683;SDC4;#N/A
6684;AVPR1A;#N/A
6685;DLGAP1;#N/A
6686;SPATA2;#N/A
6687;ADCY9;#N/A
6688;COX15;#N/A
6689;SERPINB2;#N/A
6690;BHLHE41;#N/A
6691;FHOD1;#N/A
6692;GRHL3;#N/A
6693;C10orf90;#N/A
6694;ALX1;#N/A
6695;SNX17;#N/A
6696;IFNA17;#N/A
6697;SLIRP;#N/A
6698;HID1;#N/A
6699;PACS1;#N/A
6700;RAB11FIP5;#N/A
6701;MTPN;#N/A
6702;OXCT1;#N/A
6703;MRPL16;#N/A
6704;MEX3B;#N/A
6705;TMEM161A;#N/A
6706;EIF1AD;#N/A
6707;CNTF;#N/A
6708;BCL9;x
6709;CEACAM6;#N/A
6710;OLIG2;#N/A
6711;DRD4;#N/A
6712;FBXL15;#N/A
6713;TNFRSF8;#N/A
6714;PDHX;#N/A
6715;EMB;#N/A
6716;DOCK3;#N/A
6717;TMEM219;#N/A
6718;SFRP4;#N/A
6719;ACAP2;#N/A
6720;LCN1;#N/A
6721;SEC31B;#N/A
6722;CENPL;#N/A
6723;SNX27;#N/A
6724;MYH7B;#N/A
6725;CRYM;#N/A
6726;MYOZ2;#N/A
6727;SLC22A24;#N/A
6728;PHKA1;#N/A
6729;TRAPPC12;#N/A
6730;CRTC1;#N/A
6731;TBCD;#N/A
6732;MYCBP;#N/A
6733;F13A1;#N/A
6734;RHPN1;#N/A
6735;RAD51B;x
6736;OCLN;#N/A
6737;KIF26B;#N/A
6738;ENDOD1;#N/A
6739;RIBC2;#N/A
6740;MTMR9;#N/A
6741;FZD4;#N/A
6742;IGFALS;#N/A
6743;TGFBRAP1;#N/A
6744;RTBDN;#N/A
6745;RGS4;#N/A
6746;SRSF8;#N/A
6747;NRBF2;#N/A
6748;PACRG;#N/A
6749;NAPA;#N/A
6750;RPP14;#N/A
6751;TMF1;#N/A
6752;INTS10;#N/A
6753;WDR35;#N/A
6754;POLE3;#N/A
6755;USH1G;#N/A
6756;ARHGDIB;#N/A
6757;WNT16;#N/A
6758;MPDU1;#N/A
6759;AHNAK2;#N/A
6760;MVP;#N/A
6761;NSMCE1;#N/A
6762;PCK2;#N/A
6763;DNAJC8;#N/A
6764;RRAGA;#N/A
6765;SMYD2;#N/A
6766;DRD5;#N/A
6767;LILRB2;#N/A
6768;ATP6V1F;#N/A
6769;NEXN;#N/A
6770;PTPN18;#N/A
6771;MRPS28;#N/A
6772;IL37;#N/A
6773;LTBP1;#N/A
6774;MED22;#N/A
6775;DCAF4L2;#N/A
6776;BEND7;#N/A
6777;STK36;#N/A
6778;DNALI1;#N/A
6779;NOL4;#N/A
6780;INSL3;#N/A
6781;WDR44;#N/A
6782;DUSP14;#N/A
6783;FBRSL1;#N/A
6784;COL18A1;#N/A
6785;ZBTB8A;#N/A
6786;CCDC146;#N/A
6787;TAF5L;#N/A
6788;CEP128;#N/A
6789;ST13;#N/A
6790;TACC2;#N/A
6791;SAMD3;#N/A
6792;RTF1;#N/A
6793;FAM178B;#N/A
6794;GPC4;#N/A
6795;EXT1;x
6796;TP53I3;#N/A
6797;PTGFRN;#N/A
6798;MYO16;#N/A
6799;FCER1A;#N/A
6800;PKLR;#N/A
6801;PTHLH;#N/A
6802;ZNHIT6;#N/A
6803;FEZ1;#N/A
6804;MIEF1;#N/A
6805;DCAF12L1;#N/A
6806;NKX2-1;x
6807;CLUAP1;#N/A
6808;SEC24C;#N/A
6809;KCNH1;#N/A
6810;SUPT7L;#N/A
6811;VSTM2A;#N/A
6812;TDRD3;#N/A
6813;SLC34A3;#N/A
6814;FBXL5;#N/A
6815;THAP12;#N/A
6816;COG4;#N/A
6817;TNFRSF14;x
6818;DHX16;#N/A
6819;TTLL5;#N/A
6820;UNC5CL;#N/A
6821;OSTC;#N/A
6822;IFNA4;#N/A
6823;HNF4G;#N/A
6824;LRRFIP2;#N/A
6825;CTDSP1;#N/A
6826;RABGEF1;#N/A
6827;CDKAL1;#N/A
6828;PIWIL2;#N/A
6829;VAMP7;#N/A
6830;HGD;#N/A
6831;PRDX6;#N/A
6832;TMOD4;#N/A
6833;ISCU;#N/A
6834;BARX1;#N/A
6835;ENTPD1;#N/A
6836;LRP12;#N/A
6837;ST3GAL4;#N/A
6838;SH2D5;#N/A
6839;TCIRG1;#N/A
6840;FBXW4;#N/A
6841;ELL3;#N/A
6842;ADRA2A;#N/A
6843;ALCAM;#N/A
6844;B3GALT1;#N/A
6845;PELI2;#N/A
6846;ZIC2;#N/A
6847;MYOT;#N/A
6848;EVI2A;#N/A
6849;DNMBP;#N/A
6850;HOXA5;#N/A
6851;UQCR10;#N/A
6852;DHRS7;#N/A
6853;CCR7;#N/A
6854;RTCA;#N/A
6855;PAG1;#N/A
6856;GLYATL3;#N/A
6857;ARSK;#N/A
6858;FAM13C;#N/A
6859;RAB3D;#N/A
6860;SLC27A2;#N/A
6861;RDH12;#N/A
6862;ACTR8;#N/A
6863;ZNF609;#N/A
6864;SHISA2;#N/A
6865;LYRM2;#N/A
6866;DMRTB1;#N/A
6867;CYTH1;#N/A
6868;NFYC;#N/A
6869;DPH2;#N/A
6870;CETN3;#N/A
6871;NRG4;#N/A
6872;CCDC92;#N/A
6873;C8orf82;#N/A
6874;PLEKHH2;#N/A
6875;HPD;#N/A
6876;SLC9A5;#N/A
6877;SLC25A18;#N/A
6878;NUBP1;#N/A
6879;CELF3;#N/A
6880;CPE;#N/A
6881;IL22;#N/A
6882;MDM1;#N/A
6883;PGC;#N/A
6884;CTH;#N/A
6885;TTC3;#N/A
6886;SLC4A1AP;#N/A
6887;AJUBA;x
6888;RAB22A;#N/A
6889;GSTCD;#N/A
6890;IL23A;#N/A
6891;MUL1;#N/A
6892;NPAS3;#N/A
6893;GDF15;#N/A
6894;ZNF496;#N/A
6895;INPP5B;#N/A
6896;LRCH2;#N/A
6897;NOVA1;#N/A
6898;COX7A2;#N/A
6899;MSH4;#N/A
6900;TBCB;#N/A
6901;SYNRG;#N/A
6902;MT-ND2;#N/A
6903;ZKSCAN5;#N/A
6904;NCS1;#N/A
6905;NFE2;x
6906;C1orf50;#N/A
6907;CTNNA3;#N/A
6908;ODF1;#N/A
6909;RSRC2;#N/A
6910;FUT11;#N/A
6911;SLAMF7;#N/A
6912;HECTD3;#N/A
6913;PGM1;#N/A
6914;ATF7IP2;#N/A
6915;LEPR;#N/A
6916;CRYBB1;#N/A
6917;BOC;#N/A
6918;IRX4;#N/A
6919;SPRR1A;#N/A
6920;USP44;#N/A
6921;FAM136A;#N/A
6922;DHX57;#N/A
6923;MANEA;#N/A
6924;LUC7L3;#N/A
6925;NFIX;#N/A
6926;PPM1J;#N/A
6927;KCNK1;#N/A
6928;NFATC3;#N/A
6929;FAM170A;#N/A
6930;CD40LG;#N/A
6931;SCIN;#N/A
6932;SPRR2A;#N/A
6933;NR1I3;#N/A
6934;HIBADH;#N/A
6935;SLC16A3;#N/A
6936;WNT9B;#N/A
6937;HTATSF1;#N/A
6938;SIX3;#N/A
6939;GSTA5;#N/A
6940;SACS;#N/A
6941;PLXNB2;#N/A
6942;SERPINH1;#N/A
6943;HMGXB4;#N/A
6944;COX16;#N/A
6945;KCTD6;#N/A
6946;WDR82;#N/A
6947;MAP7;#N/A
6948;CDC42EP4;#N/A
6949;CARS2;#N/A
6950;ZNF646;#N/A
6951;AP4S1;#N/A
6952;MAN2A2;#N/A
6953;GH1;#N/A
6954;ASPSCR1;#N/A
6955;MIF;#N/A
6956;FANCF;x
6957;DNAJB5;#N/A
6958;MRRF;#N/A
6959;IQUB;#N/A
6960;STAT4;x
6961;TARBP1;#N/A
6962;ARFIP2;#N/A
6963;SPRYD4;#N/A
6964;NME3;#N/A
6965;GOLGA7B;#N/A
6966;ASIC2;#N/A
6967;RWDD2B;#N/A
6968;BHLHE40;#N/A
6969;SARS1;#N/A
6970;IL22RA1;#N/A
6971;RNF19B;#N/A
6972;INTS4;#N/A
6973;FOXJ3;#N/A
6974;TLX2;#N/A
6975;CSNK1A1L;#N/A
6976;PDZK1IP1;#N/A
6977;CANT1;x
6978;C9orf24;#N/A
6979;HOXD11;#N/A
6980;UBXN2A;#N/A
6981;ZNF324;#N/A
6982;IVNS1ABP;#N/A
6983;PRSS50;#N/A
6984;COMMD3;#N/A
6985;HEG1;#N/A
6986;SPATA7;#N/A
6987;ABCG1;#N/A
6988;CTNND2;#N/A
6989;CAPN2;#N/A
6990;GGPS1;#N/A
6991;TRAK1;#N/A
6992;TRPC4AP;#N/A
6993;TNFRSF21;#N/A
6994;BRI3BP;#N/A
6995;NOD1;#N/A
6996;DR1;#N/A
6997;CCDC68;#N/A
6998;CHFR;#N/A
6999;ANP32E;#N/A
7000;TCF19;#N/A
7001;PSD2;#N/A
7002;ARHGAP17;#N/A
7003;EBI3;#N/A
7004;IMPA2;#N/A
7005;EPHX1;#N/A
7006;HSPB6;#N/A
7007;PAAF1;#N/A
7008;IL12RB2;#N/A
7009;SHH;#N/A
7010;SIK1;#N/A
7011;SCAND1;#N/A
7012;EZH1;x
7013;CDAN1;#N/A
7014;EPHA6;#N/A
7015;IFT46;#N/A
7016;PTPRU;#N/A
7017;RAB3IL1;#N/A
7018;PDCD1LG2;x
7019;DCTN4;#N/A
7020;RNF138;#N/A
7021;TPD52L1;#N/A
7022;NPAS4;#N/A
7023;CHPT1;#N/A
7024;PAN2;#N/A
7025;GPSM1;#N/A
7026;FKBPL;#N/A
7027;DRD3;#N/A
7028;BPIFA2;#N/A
7029;TRIM2;#N/A
7030;HSPB8;#N/A
7031;SPTBN4;#N/A
7032;TBX6;#N/A
7033;IFITM3;#N/A
7034;INSIG1;#N/A
7035;LYRM7;#N/A
7036;IGFBP7;#N/A
7037;AVPR2;#N/A
7038;GHDC;#N/A
7039;MRPS33;#N/A
7040;CADM1;#N/A
7041;LILRB4;#N/A
7042;SEC22B;#N/A
7043;FAM83A;#N/A
7044;CEP68;#N/A
7045;CXCR2;#N/A
7046;ZC3H8;#N/A
7047;NLE1;#N/A
7048;C4A;#N/A
7049;ZNF426;#N/A
7050;LIPC;#N/A
7051;USP30;#N/A
7052;ENTPD6;#N/A
7053;CWF19L2;#N/A
7054;LENG1;#N/A
7055;CD8B;#N/A
7056;PIGR;#N/A
7057;KCNA4;#N/A
7058;RNF115;#N/A
7059;CD209;#N/A
7060;FBXO32;#N/A
7061;P4HA2;#N/A
7062;ADAM22;#N/A
7063;PRRC2B;#N/A
7064;TECR;#N/A
7065;SERPINB13;#N/A
7066;MICAL1;#N/A
7067;ATP2A1;#N/A
7068;SFI1;#N/A
7069;BCL6B;#N/A
7070;KBTBD2;#N/A
7071;USP26;#N/A
7072;KIAA0232;#N/A
7073;P3H2;#N/A
7074;NUDT12;#N/A
7075;CORO2A;#N/A
7076;ZSCAN1;#N/A
7077;WDR11;#N/A
7078;PLIN3;#N/A
7079;TEAD1;#N/A
7080;TESK1;#N/A
7081;PRDM1;x
7082;RAB11FIP3;#N/A
7083;F9;#N/A
7084;EPS15L1;#N/A
7085;AGTR2;#N/A
7086;PPP1R10;#N/A
7087;TMEM126B;#N/A
7088;CCNL1;#N/A
7089;PCMTD1;#N/A
7090;PPP4R3B;#N/A
7091;MITD1;#N/A
7092;PER3;#N/A
7093;CMAS;#N/A
7094;DTX3;#N/A
7095;ATRN;#N/A
7096;MRFAP1L1;#N/A
7097;MRPL34;#N/A
7098;IMPA1;#N/A
7099;MYL9;#N/A
7100;RASIP1;#N/A
7101;EID2;#N/A
7102;HTR1A;#N/A
7103;CHAD;#N/A
7104;TRDN;#N/A
7105;SYTL4;#N/A
7106;SIGMAR1;#N/A
7107;ITGB1BP1;#N/A
7108;TM2D3;#N/A
7109;SACM1L;#N/A
7110;SOGA1;#N/A
7111;TAF7L;#N/A
7112;BATF3;#N/A
7113;ZRANB3;#N/A
7114;GATAD1;#N/A
7115;ZBTB24;#N/A
7116;TSSK3;#N/A
7117;EDEM3;#N/A
7118;PGAM4;#N/A
7119;IL18;#N/A
7120;GSTA3;#N/A
7121;FNBP1;#N/A
7122;EFCAB6;#N/A
7123;RFPL2;#N/A
7124;SFXN3;#N/A
7125;PNPLA8;#N/A
7126;PTPRB;#N/A
7127;PRKX;#N/A
7128;PDZD3;#N/A
7129;EGLN2;#N/A
7130;RGS18;#N/A
7131;KLRK1;#N/A
7132;MRPL49;#N/A
7133;ATP6V1H;#N/A
7134;ZNF316;#N/A
7135;CRHBP;#N/A
7136;SPCS2;#N/A
7137;UTP15;#N/A
7138;MSRB1;#N/A
7139;SHANK1;#N/A
7140;CARD10;#N/A
7141;IFT80;#N/A
7142;CCL19;#N/A
7143;KIF13B;#N/A
7144;GORASP1;#N/A
7145;RREB1;#N/A
7146;FPR1;#N/A
7147;AKR1D1;#N/A
7148;CALY;#N/A
7149;MESD;#N/A
7150;WFDC5;#N/A
7151;PTCD2;#N/A
7152;CCL3;#N/A
7153;THBS4;#N/A
7154;QRICH1;#N/A
7155;ANK2;#N/A
7156;IL17RB;#N/A
7157;AMOTL1;#N/A
7158;DNAJC5;#N/A
7159;SMR3A;#N/A
7160;TRAPPC4;#N/A
7161;ELP4;#N/A
7162;HP1BP3;#N/A
7163;MARCHF5;#N/A
